"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","176711","32739",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","159468","8382",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","97632","15764",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","88158","5419",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","73403","34299",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","92386","40147",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","84453","31215",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","96471","36221",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","68229","17756",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","104050","23926",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","48371","16706",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","59351","24581",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","36820","18591",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","65648","26079",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","71224","14075",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","60859","26421",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","40122","12850",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","30637","8512",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","168862","24427",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","171528","31301",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","184580","15704",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","170625","30738",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","95921","48565",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","79643","27768",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","100854","20473",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","98304","28708",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","101016","17172",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","151891","21971",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","173929","26673",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","186537","48800",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","190000","31537",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","117027","17951",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","137333","32876",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","219385","52376",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","162976","24732",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","116094","38105",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","110795","11510",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","97438","26204",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","96607","23450",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","82351","8577",
"1400000US17031242800","Census Tract 2428; Cook County; Illinois","180750","28763",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","141645","28731",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","149280","36212",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","125000","48757",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","123750","40112",
"1400000US17031243300","Census Tract 2433; Cook County; Illinois","128000","39221",
