GEOID,rb_30plus_z,income_z_rev,economic_pressure_index
17031200300,-0.34825230600750345,0.9249217732850702,0.5766694672775667
17031200401,-0.34825230600750345,0.44017873636922866,0.09192643036172521
17031200402,-0.6022778288204306,0.15666118356051134,-0.44561664525991923
17031210100,0.005952296224606102,-0.6702207301261158,-0.6642684339015097
17031210400,0.25997781903753314,0.3885620205443668,0.6485398395819
17031210501,0.43529120802110255,0.2630587657825594,0.6983499738036619
17031210502,0.2921782374222704,0.20262590523328258,0.49480414265555295
17031210601,-0.6273225986752261,0.07243680916589577,-0.5548857895093303
17031210602,0.05604183593419736,-0.007270800671279823,0.04877103526291753
17031210700,0.17053221241326308,-0.04652076006079811,0.12401145235246497
17031210800,-0.6523673685300218,-0.4210257571897095,-1.0733931257197313
17031210900,-0.3768749001272699,-0.33858876556113976,-0.7154636656884097
17031220300,-0.3732970758622991,-0.3527670585836919,-0.726064134445991
17031220400,0.05604183593419736,-0.9420719873132102,-0.8860301513790129
17031220500,0.22419957638782512,-0.3691191955108943,-0.14491961912306917
17031220601,-0.6452117200000802,-1.128708563438015,-1.7739202834380952
17031220602,1.1615895338101756,0.23235925908466537,1.3939487928948409
17031220701,0.25997781903753314,0.22622418850931914,0.4862020075468523
17031220702,0.1061313756437886,0.07494880656682495,0.18108018221061356
17031220901,0.08108660578899297,-0.22192580934491,-0.140839203555917
17031220902,-0.2981627662979122,0.12477813962564109,-0.1733846266722711
17031221000,-0.3518301302724743,-0.11217084598123547,-0.46400097625370973
17031221100,0.0023744719596352987,-0.41235453539227135,-0.40998006343263604
17031221200,-0.23733975379340855,-0.978834103122962,-1.2161738569163707
17031221300,0.40666861390133613,-0.045602914856612456,0.3610656990447237
17031221400,0.8038071073130953,-0.32112555286044947,0.4826815544526459
17031221500,-0.019092473630189524,-0.11890976208565122,-0.13800223571584075
17031221600,-0.5235656949910729,-1.4094967344553382,-1.933062429446411
17031222200,-0.4949431008713064,-2.160342419121532,-2.6552855199928387
17031222500,-0.8777702972231824,-1.7438580808117083,-2.621628378034891
17031222600,-0.648789544265051,-0.2502823953900143,-0.8990719396550653
17031222700,-0.3661414273323575,-0.021449093693831967,-0.38759052102618946
17031222800,-0.5307213435210144,0.3349405375629941,-0.19578080595802033
17031222900,-0.9171263641378612,-0.12357144957006785,-1.040697813707929
17031230100,-0.4054974942470363,0.06804081371426973,-0.33745668053276656
17031230200,-0.7167682052994963,-0.22223980902002613,-0.9390080143195224
17031230300,-0.8419920545734744,0.4599124082592203,-0.38207964631425406
17031230400,-0.42338661557189033,-0.4053016196127394,-0.8286882351846298
17031230500,0.517581166115431,0.9395589889097152,1.4571401550251464
17031230600,1.3583698683835699,0.6743500325423855,2.0327199009259553
17031230700,0.6928945550990004,1.2185597771609926,1.911454332259993
17031230800,-0.9529046067875693,0.5222534206803567,-0.43065118610721254
17031230900,1.4370820022129276,0.38757171387669276,1.8246537160896203
17031231100,-0.7990581633938247,0.6379260702289125,-0.16113209316491228
17031231200,2.081090369907672,1.1388038596814913,3.2198942295891637
17031231500,2.6106083611233513,1.3679028534104642,3.9785112145338157
17031240200,-0.7883246905989123,-1.9707590768148682,-2.7590837674137805
17031240300,-0.8598811758983284,-2.035153164034841,-2.8950343399331695
17031240500,-0.8992372428130072,-2.350408837851452,-3.2496460806644594
17031240600,-0.6380560714701385,-2.01334226352485,-2.6513983349949886
17031240700,-0.23733975379340855,-0.20895520738049686,-0.44629496117390544
17031240800,-0.22660628099849614,0.18422069350724385,-0.04238558749125229
17031240900,-0.5271435192560436,-0.328106007176493,-0.8552495264325366
17031241000,-0.3840305486572115,-0.26651376321140274,-0.6505443118686143
17031241100,-0.07991548613469318,-0.33201892620486345,-0.41193441233955663
17031241200,-0.5307213435210144,-1.5608445778613207,-2.091565921382335
17031241300,-0.7740133935390291,-2.093146488646677,-2.867159882185706
17031241400,0.33868995286689085,-2.3976778658670135,-2.0589879130001227
17031241500,-0.5307213435210144,-2.481322548553722,-3.0120438920747366
17031241600,0.4889585719956646,-0.7187457568421418,-0.2297871848464772
17031242000,0.11328702417373021,-1.2092132493735623,-1.095926225199832
17031242100,0.30291171021718283,-3.191082583422027,-2.888170873204844
17031242200,-0.33394100894762024,-1.8285896854507424,-2.1625306943983627
17031242300,-0.3232075361527078,-0.6962102416972676,-1.0194177778499753
17031242400,-0.029825946425101935,-0.5682191433556938,-0.5980450897807957
17031242500,0.5211589903804018,-0.24559655408443487,0.27556243629596694
17031242600,1.7018409978207671,-0.22552472869816428,1.4763162691226028
17031242700,-0.2910071177679706,0.11881214579843431,-0.17219497196953631
17031242800,-0.6809899626497882,-2.2578997027980026,-2.9388896654477907
17031242900,-0.7453907994192627,-1.3133645262274718,-2.0587553256467346
17031243000,-0.5700774104356933,-1.4977789508053008,-2.067856361240994
17031243100,-0.3840305486572115,-0.9113241729729906,-1.2953547216302022
17031243200,-0.25165105085329176,-0.881131896519515,-1.1327829473728066
17031243300,0.33153430433694925,-0.9837856364613321,-0.6522513321243828
17031243400,0.098975727113847,-0.9180389352562436,-0.8190632081423965
17031243500,0.7608732161334457,-1.691081981571033,-0.9302087654375872
17031250200,-0.051292892014926754,0.99789046701783,0.9465975750029033
17031250300,0.6928945550990004,0.6448340630814677,1.3377286181804682
